"pen","customer_id","request_id","cancel"
0,"A77657064790","R133019359833",0
0,"A77657064790","R139226869595",1
0,"A77657064790","R198981562979",1
0,"A77657064790","R25343136491",1
0,"A77657064790","R15214182580",0
0,"A77657064790","R85585045141",0
0,"A77657064790","R6174331106",1
0,"A77657064790","R64684547125",0
0,"A77657064790","R78587223263",0
0,"A77657064790","R145118187730",0
0,"A77657064790","R19653520006",0
0,"A77657064790","R28455677298",1
0,"A77657064790","R72341097852",1
0,"A77657064790","R66920322877",0
0,"A77657064790","R26603366997",1
0,"A77657064790","R122072759781",1
0,"A77657064790","R28900956710",0
0,"A77657064790","R84828191915",0
0,"A77657064790","R27835886877",0
0,"A77657064790","R135062365261",0
0,"A77657064790","R158709444001",1
0,"A77657064790","R92222358708",0
0,"A77657064790","R240634408548",0
0,"A77657064790","R16816192974",0
0,"A77657064790","R75517341522",1
0,"A77657064790","R45841391220",0
0,"A77657064790","R73887716612",0
0,"A77657064790","R101467153468",0
0,"A77657064790","R119621442064",0
0,"A77657064790","R169400044228",1
0,"A77657064790","R187470330004",0
0,"A77657064790","R66035211045",0
0,"A77657064790","R9808489248",0
0,"A77657064790","R59677705388",1
0,"A77657064790","R42658697630",0
0,"A77657064790","R176490420813",0
0,"A77657064790","R159257332590",0
0,"A77657064790","R75280565281",0
0,"A77657064790","R47974578292",0
0,"A77657064790","R86922896401",0
0,"A77657064790","R179710302731",0
0,"A77657064790","R46807051975",0
0,"A77657064790","R84074391020",0
0,"A77657064790","R61422277443",0
0,"A20699523100","R79159310597",0
0,"A20699523100","R29174578890",0
0,"A20699523100","R129411698913",0
0,"A20699523100","R145864925616",0
0,"A20699523100","R74073707779",0
0,"A20699523100","R44917259151",0
0,"A20699523100","R24441735775",0
0,"A20699523100","R40136278544",1
0,"A20699523100","R99759594188",1
0,"A20699523100","R83575343949",0
0,"A20699523100","R140410022857",0
0,"A20699523100","R32954012808",0
0,"A20699523100","R135048564576",1
0,"A20699523100","R17045405913",0
0,"A20699523100","R146354269119",0
0,"A20699523100","R19510946313",1
0,"A20699523100","R33198234799",1
0,"A20699523100","R27149533712",0
0,"A20699523100","R52972493531",1
0,"A20699523100","R56674207397",0
0,"A20699523100","R46472831964",0
0,"A20699523100","R64826585072",0
0,"A20699523100","R66869288869",1
0,"A20699523100","R115912641087",0
0,"A20699523100","R15032775223",0
0,"A20699523100","R35209879441",1
0,"A20699523100","R140068665376",0
0,"A20699523100","R101876383849",1
0,"A20699523100","R69692421192",0
0,"A20699523100","R97546689088",0
0,"A20699523100","R141439713055",0
0,"A20699523100","R12728704460",0
0,"A20699523100","R71241115513",0
0,"A20699523100","R111207205009",0
0,"A20699523100","R257583790513",0
0,"A20699523100","R133908545590",1
0,"A20699523100","R39760710600",1
0,"A20699523100","R11143818065",1
0,"A20699523100","R84977378218",1
0,"A20699523100","R71629764607",0
0,"A20699523100","R151037906412",0
0,"A20699523100","R16405891916",1
0,"A20699523100","R112819049649",0
0,"A20699523100","R180156387195",0
0,"A20699523100","R810498456",0
0,"A20699523100","R95550012075",0
0,"A20699523100","R4937881219",0
0,"A20699523100","R51726888964",0
0,"A20699523100","R115173040415",1
0,"A20699523100","R19418179298",0
0,"A20699523100","R125071710971",0
0,"A20699523100","R20958660923",0
0,"A20699523100","R8011328139",1
0,"A126411173930","R46029793531",1
0,"A126411173930","R30995423977",1
0,"A126411173930","R121081547542",1
0,"A126411173930","R18507639697",0
0,"A126411173930","R10912558427",1
0,"A126411173930","R129952605253",1
0,"A126411173930","R145571318665",0
0,"A126411173930","R79384143289",0
0,"A126411173930","R32360966765",0
0,"A126411173930","R30126336776",0
0,"A126411173930","R8695300296",0
0,"A126411173930","R32844770397",0
0,"A126411173930","R185071061756",0
0,"A126411173930","R52966032992",0
0,"A126411173930","R114905630885",0
0,"A126411173930","R40700062535",0
0,"A126411173930","R122859111102",1
0,"A126411173930","R163107645914",0
0,"A126411173930","R69585825814",1
0,"A126411173930","R152930710505",0
0,"A126411173930","R49572277163",0
0,"A126411173930","R52076886845",1
0,"A126411173930","R70349161303",0
0,"A126411173930","R55213055680",0
0,"A126411173930","R183263011525",1
0,"A126411173930","R71869393264",0
0,"A126411173930","R192444981346",0
0,"A126411173930","R1283040116",0
0,"A126411173930","R72319905675",1
0,"A126411173930","R19240451287",0
0,"A126411173930","R81761203493",0
0,"A126411173930","R6189317019",1
0,"A126411173930","R13047066181",0
0,"A126411173930","R40274522500",0
0,"A126411173930","R37381652324",0
0,"A126411173930","R58155434623",0
0,"A126411173930","R151967367974",0
0,"A126411173930","R229785334249",0
0,"A126411173930","R27870914429",0
0,"A126411173930","R155206065634",0
0,"A126411173930","R95886202664",1
0,"A126411173930","R57468572090",0
0,"A126411173930","R48226986475",0
0,"A126411173930","R167766349025",0
0,"A126411173930","R90795733223",0
0,"A8889575679","R77632752460",0
0,"A8889575679","R107391636229",0
0,"A8889575679","R25963005198",1
0,"A8889575679","R172333802785",0
0,"A8889575679","R58682068828",0
0,"A8889575679","R66440532883",0
0,"A8889575679","R143352379641",0
0,"A8889575679","R137917473084",0
0,"A8889575679","R172523384764",0
0,"A8889575679","R79467842461",0
0,"A8889575679","R112385002489",1
0,"A8889575679","R151460606272",0
0,"A8889575679","R113492740625",1
0,"A8889575679","R122877470002",0
0,"A8889575679","R3512371668",1
0,"A8889575679","R184179372091",0
0,"A8889575679","R77867697514",1
0,"A8889575679","R119129286765",0
0,"A8889575679","R103950935409",0
0,"A8889575679","R8311527066",0
0,"A8889575679","R46059870403",1
0,"A8889575679","R149386292987",1
0,"A8889575679","R4398098683",0
0,"A8889575679","R164072600718",0
0,"A8889575679","R52759030903",1
0,"A8889575679","R74410408768",0
0,"A8889575679","R16810224833",0
0,"A8889575679","R211971772938",0
0,"A8889575679","R85197350419",1
0,"A8889575679","R98414871474",0
0,"A8889575679","R39971955695",1
0,"A8889575679","R73755299602",0
0,"A8889575679","R36935160098",0
0,"A8889575679","R21227271906",0
0,"A8889575679","R22240826197",0
0,"A8889575679","R120958237468",1
0,"A8889575679","R22345761434",1
0,"A8889575679","R19645170839",0
0,"A8889575679","R105905792823",1
0,"A8889575679","R41190911886",0
0,"A8889575679","R207963736692",1
0,"A8889575679","R33759990700",1
0,"A8889575679","R254413382968",0
0,"A8889575679","R24116320960",1
0,"A8889575679","R20020249600",0
0,"A8889575679","R8311247615",1
0,"A8889575679","R32327696048",0
0,"A198734241236","R24872272928",0
0,"A198734241236","R137961622034",0
0,"A198734241236","R53071769414",0
0,"A198734241236","R22817082830",1
0,"A198734241236","R75531008537",0
0,"A198734241236","R6014437228",1
0,"A198734241236","R55535662662",0
0,"A198734241236","R10488893883",0
0,"A198734241236","R122656447696",0
0,"A198734241236","R6387777128",1
0,"A198734241236","R77370311320",1
0,"A198734241236","R88265491100",0
0,"A198734241236","R39723562569",0
0,"A198734241236","R23196029426",1
0,"A198734241236","R53621115701",1
0,"A198734241236","R119413466318",0
0,"A198734241236","R113086924770",0
0,"A198734241236","R5590625079",1
0,"A198734241236","R36021850226",0
0,"A198734241236","R69119564035",0
0,"A198734241236","R131758311270",0
0,"A198734241236","R15097033689",0
0,"A198734241236","R60783754496",0
0,"A198734241236","R93147311871",1
0,"A198734241236","R27345489563",0
0,"A198734241236","R98928308844",0
0,"A198734241236","R172475920492",0
0,"A198734241236","R2779989969",0
0,"A198734241236","R19979021348",0
0,"A198734241236","R38691565519",0
0,"A198734241236","R87166687031",0
0,"A198734241236","R140280071616",0
0,"A198734241236","R102946015786",0
0,"A198734241236","R66128030409",0
0,"A198734241236","R36418260520",0
0,"A198734241236","R26638222353",0
0,"A198734241236","R54852444393",0
0,"A198734241236","R153755153364",0
0,"A198734241236","R139699258080",0
0,"A198734241236","R88541082521",1
0,"A198734241236","R121422819771",0
0,"A198734241236","R103253874858",1
0,"A198734241236","R12923407567",0
0,"A198734241236","R49085483335",0
0,"A198734241236","R60939415502",1
0,"A198734241236","R129478033375",0
0,"A198734241236","R86848844085",1
0,"A198734241236","R67346651225",0
0,"A31796965841","R4009199600",1
0,"A31796965841","R32637740379",0
0,"A31796965841","R68324328441",0
0,"A31796965841","R234391559954",0
0,"A31796965841","R5069464824",1
0,"A31796965841","R25508645551",0
0,"A31796965841","R185526716075",0
0,"A31796965841","R55594832561",0
0,"A31796965841","R575483576",0
0,"A31796965841","R86970194769",0
0,"A31796965841","R97877793486",0
0,"A31796965841","R23991054318",0
0,"A31796965841","R65591657903",1
0,"A31796965841","R187291501783",0
0,"A31796965841","R56835983658",0
0,"A31796965841","R133865532803",1
0,"A31796965841","R66206296063",1
0,"A31796965841","R19013500254",0
0,"A31796965841","R80497674656",0
0,"A31796965841","R50288559780",1
0,"A31796965841","R45244044611",1
0,"A31796965841","R54571540931",0
0,"A31796965841","R72682308635",1
0,"A31796965841","R137172159039",0
0,"A31796965841","R127235268444",1
0,"A31796965841","R38733005385",0
0,"A31796965841","R1129850008",0
0,"A31796965841","R132190797911",0
0,"A31796965841","R88057892945",0
0,"A31796965841","R73998356650",0
0,"A31796965841","R45076455131",0
0,"A31796965841","R7232948136",1
0,"A31796965841","R8182100995",0
0,"A31796965841","R7114542937",1
0,"A31796965841","R15543389910",1
0,"A31796965841","R76210454765",0
0,"A31796965841","R114731186987",1
0,"A31796965841","R167141207986",0
0,"A31796965841","R186761569358",1
0,"A31796965841","R83619256555",0
0,"A31796965841","R103230715609",0
0,"A31796965841","R19997868860",1
0,"A114476994881","R49080014745",0
0,"A114476994881","R99407496823",0
0,"A114476994881","R18688545079",0
0,"A114476994881","R67176982184",0
0,"A114476994881","R18648967701",0
0,"A114476994881","R120781683261",0
0,"A114476994881","R37974676919",0
0,"A114476994881","R55488038949",0
0,"A114476994881","R134188706973",0
0,"A114476994881","R51692381022",0
0,"A114476994881","R12277174010",0
0,"A114476994881","R148474107610",0
0,"A114476994881","R25491337360",1
0,"A114476994881","R70210592490",1
0,"A114476994881","R142170475131",0
0,"A114476994881","R97604057886",0
0,"A114476994881","R60339767735",0
0,"A114476994881","R66224813186",1
0,"A114476994881","R46478538926",0
0,"A114476994881","R43529368463",0
0,"A114476994881","R189392786594",0
0,"A114476994881","R95082140218",0
0,"A114476994881","R222846999883",0
0,"A114476994881","R59155962163",0
0,"A114476994881","R7033363447",0
0,"A114476994881","R101420931535",0
0,"A114476994881","R87027305900",0
0,"A114476994881","R138402033867",0
0,"A114476994881","R173740157670",0
0,"A114476994881","R217935517939",1
0,"A114476994881","R113614110222",0
0,"A114476994881","R129704052533",1
0,"A114476994881","R48674697783",0
0,"A114476994881","R89761416284",1
0,"A114476994881","R65606764540",1
0,"A114476994881","R75708837363",0
0,"A114476994881","R107053192537",1
0,"A114476994881","R17812247907",1
0,"A114476994881","R29513922291",0
0,"A114476994881","R97089443513",0
0,"A114476994881","R113758317417",1
0,"A114476994881","R140509115328",1
0,"A114476994881","R71445492401",0
0,"A114476994881","R123566786237",0
0,"A114476994881","R43919247802",0
0,"A114476994881","R121801794460",0
0,"A114476994881","R27683489444",0
0,"A114476994881","R97849567998",0
0,"A114476994881","R162907189507",0
0,"A114476994881","R151575576035",0
0,"A114476994881","R73493925587",0
0,"A149989476246","R31632148303",0
0,"A149989476246","R121543464928",0
0,"A149989476246","R7051059393",0
0,"A149989476246","R104320325056",0
0,"A149989476246","R93635915054",0
0,"A149989476246","R8487570009",0
0,"A149989476246","R23273418637",0
0,"A149989476246","R195911060682",0
0,"A149989476246","R22707365077",0
0,"A149989476246","R170471805549",0
0,"A149989476246","R55966957141",0
0,"A149989476246","R77598507673",1
0,"A149989476246","R245906298512",0
0,"A149989476246","R21110065980",0
0,"A149989476246","R39015767897",1
0,"A149989476246","R186581460421",0
0,"A149989476246","R115425702016",0
0,"A149989476246","R60074002530",0
0,"A149989476246","R37543691886",0
0,"A149989476246","R73593371603",1
0,"A149989476246","R150176793262",0
0,"A149989476246","R108952736705",1
0,"A149989476246","R47831489971",1
0,"A149989476246","R197876285092",0
0,"A149989476246","R25339839300",0
0,"A149989476246","R1156009368",1
0,"A149989476246","R53760271308",0
0,"A149989476246","R124280080275",0
0,"A149989476246","R69257110318",0
0,"A149989476246","R154309738273",0
0,"A149989476246","R37590813936",0
0,"A149989476246","R71205507294",1
0,"A149989476246","R113237284059",0
0,"A149989476246","R137163452053",1
0,"A149989476246","R18212115251",0
0,"A149989476246","R49495977242",0
0,"A149989476246","R20505469896",1
0,"A149989476246","R17019051131",1
0,"A149989476246","R46969528323",0
0,"A149989476246","R117606204286",0
0,"A149989476246","R158285002543",0
0,"A149989476246","R23925061251",0
0,"A149989476246","R21393346934",1
0,"A149989476246","R17411602225",0
0,"A149989476246","R234621197487",0
0,"A149989476246","R60480647419",0
0,"A149989476246","R36249305235",0
0,"A149989476246","R40519176519",1
0,"A149989476246","R28307501210",1
0,"A149989476246","R121665559823",0
0,"A149989476246","R52529385340",0
0,"A149989476246","R92840482447",1
0,"A149989476246","R23463648336",0
0,"A38517925545","R29959866074",0
0,"A38517925545","R94145780084",0
0,"A38517925545","R46026619396",0
0,"A38517925545","R103179218476",0
0,"A38517925545","R51598212698",0
0,"A38517925545","R83424599242",0
0,"A38517925545","R191011711418",0
0,"A38517925545","R35448915383",0
0,"A38517925545","R13587192797",0
0,"A38517925545","R62686673657",0
0,"A38517925545","R52098504900",0
0,"A38517925545","R16109162071",1
0,"A38517925545","R197891363560",0
0,"A38517925545","R162371489174",1
0,"A38517925545","R151458040701",0
0,"A38517925545","R92559165202",0
0,"A38517925545","R17448588386",0
0,"A38517925545","R96707799518",0
0,"A38517925545","R76155318154",0
0,"A38517925545","R74967951573",1
0,"A38517925545","R13938366763",0
0,"A38517925545","R125954353128",1
0,"A38517925545","R89738816370",0
0,"A38517925545","R40461568165",0
0,"A38517925545","R5831712130",1
0,"A38517925545","R40011784809",0
0,"A38517925545","R178698514272",0
0,"A38517925545","R80547822693",1
0,"A38517925545","R85118617014",0
0,"A38517925545","R85239061794",1
0,"A38517925545","R48568753675",0
0,"A38517925545","R115203942009",1
0,"A38517925545","R156065960195",0
0,"A38517925545","R92421680596",0
0,"A38517925545","R94820477578",0
0,"A38517925545","R136567675241",0
0,"A38517925545","R45417775048",0
0,"A38517925545","R55337898710",1
0,"A38517925545","R27611537025",0
0,"A38517925545","R11671454387",0
0,"A38517925545","R25093637173",0
0,"A38517925545","R125878805002",1
0,"A38517925545","R67452276636",0
0,"A38517925545","R36119986824",0
0,"A38517925545","R56107208464",0
0,"A38517925545","R107897023279",1
0,"A38517925545","R22213787089",0
0,"A38517925545","R61236454761",0
0,"A38517925545","R50583419508",0
0,"A38517925545","R40818687714",0
0,"A38517925545","R92666184273",0
0,"A38517925545","R91472317474",0
0,"A38517925545","R80597693452",0
0,"A38517925545","R83518789079",0
0,"A38517925545","R40465202699",0
0,"A103456798548","R38618536707",1
0,"A103456798548","R149382109595",1
0,"A103456798548","R46834490343",0
0,"A103456798548","R6111117787",0
0,"A103456798548","R151114502410",0
0,"A103456798548","R9896951324",0
0,"A103456798548","R106814281129",0
0,"A103456798548","R80731856418",0
0,"A103456798548","R86811103070",0
0,"A103456798548","R74110958973",0
0,"A103456798548","R55176550139",1
0,"A103456798548","R44788822253",0
0,"A103456798548","R107467349685",0
0,"A103456798548","R52636887847",0
0,"A103456798548","R58757640917",0
0,"A103456798548","R29493267505",0
0,"A103456798548","R51720781290",0
0,"A103456798548","R62038365248",1
0,"A103456798548","R59783619954",0
0,"A103456798548","R22355154107",0
0,"A103456798548","R6332019164",0
0,"A103456798548","R58526685014",1
0,"A103456798548","R253770754222",0
0,"A103456798548","R89646983637",0
0,"A103456798548","R66550299520",1
0,"A103456798548","R28397237262",0
0,"A103456798548","R36192571248",0
0,"A103456798548","R201992155813",0
0,"A103456798548","R55654862530",1
0,"A103456798548","R77283129853",0
0,"A103456798548","R14613870468",0
0,"A103456798548","R60997355090",1
0,"A103456798548","R43643187210",0
0,"A103456798548","R191062432963",0
0,"A103456798548","R88336641905",0
0,"A103456798548","R54917826020",0
0,"A103456798548","R163896732573",1
0,"A103456798548","R41931759706",1
0,"A103456798548","R118732890516",0
0,"A103456798548","R210113657734",0
0,"A103456798548","R180666032966",0
0,"A103456798548","R193231643201",0
0,"A103456798548","R77825992754",0
0,"A103456798548","R133831945353",1
0,"A103456798548","R90239897153",0
0,"A103456798548","R98269610047",0
0,"A103456798548","R66668163885",0
0,"A103456798548","R32414112394",0
0,"A103456798548","R87157302407",0
0,"A103456798548","R99687735449",0
0,"A103456798548","R51803432476",0
0,"A103456798548","R135640991326",0
0,"A103456798548","R43165066687",0
0,"A103456798548","R155031208234",0
0,"A103456798548","R119192174891",0
0,"A103456798548","R106834519666",0
0,"A103456798548","R32589322555",0
0,"A103456798548","R100759366745",1
0,"A103456798548","R21754247151",1
0,"A19259991983","R76430593191",0
0,"A19259991983","R11695067886",1
0,"A19259991983","R75801880962",0
0,"A19259991983","R111023559586",0
0,"A19259991983","R11994180806",0
0,"A19259991983","R117325164344",0
0,"A19259991983","R22294774981",1
0,"A19259991983","R10567540996",0
0,"A19259991983","R13637732081",0
0,"A19259991983","R23453854744",0
0,"A19259991983","R83404277120",0
0,"A19259991983","R12910293155",0
0,"A19259991983","R62537253528",0
0,"A19259991983","R28523293764",0
0,"A19259991983","R16081439951",0
0,"A19259991983","R158383518483",0
0,"A19259991983","R23169783543",0
0,"A19259991983","R52181639292",0
0,"A19259991983","R3178294139",0
0,"A19259991983","R126774487163",0
0,"A19259991983","R38395543146",0
0,"A19259991983","R25747986886",0
0,"A19259991983","R3474006854",0
0,"A19259991983","R50991637278",0
0,"A19259991983","R82925123237",0
0,"A19259991983","R24264437029",0
0,"A19259991983","R248584691396",0
0,"A19259991983","R169731559761",1
0,"A19259991983","R62011640661",0
0,"A19259991983","R112444389686",1
0,"A19259991983","R60944764675",0
0,"A19259991983","R51825029081",0
0,"A19259991983","R41117937476",0
0,"A19259991983","R71336069410",0
0,"A19259991983","R55090594139",1
0,"A19259991983","R25140787244",0
0,"A19259991983","R18345486988",0
0,"A19259991983","R167057786513",0
0,"A19259991983","R115273084695",0
0,"A19259991983","R88359069297",1
0,"A19259991983","R132221559550",0
0,"A19259991983","R66817637048",0
0,"A19259991983","R23671077039",0
0,"A19259991983","R213146209462",0
0,"A19259991983","R148662087253",1
0,"A19259991983","R79335001272",0
0,"A19259991983","R71520180966",0
0,"A19259991983","R122145371255",0
0,"A85409955055","R106445182927",1
0,"A85409955055","R113747710340",0
0,"A85409955055","R27173482289",0
0,"A85409955055","R39532354558",0
0,"A85409955055","R39059801304",1
0,"A85409955055","R191985107058",0
0,"A85409955055","R142805091725",0
0,"A85409955055","R33216803069",1
0,"A85409955055","R46641749177",1
0,"A85409955055","R2579443421",0
0,"A85409955055","R117177970345",0
0,"A85409955055","R11447345314",0
0,"A85409955055","R78647537431",0
0,"A85409955055","R188764145234",0
0,"A85409955055","R142392079298",0
0,"A85409955055","R14000738962",1
0,"A85409955055","R82231204067",0
0,"A85409955055","R34410989517",0
0,"A85409955055","R21042882218",1
0,"A85409955055","R58335285146",1
0,"A85409955055","R98561400469",1
0,"A85409955055","R7202990553",0
0,"A85409955055","R76580192671",0
0,"A85409955055","R3543577718",0
0,"A85409955055","R77107778935",0
0,"A85409955055","R124217761646",0
0,"A85409955055","R100035055229",1
0,"A85409955055","R110717090096",0
0,"A85409955055","R70007961226",0
0,"A85409955055","R142648723635",1
0,"A85409955055","R8531482035",0
0,"A85409955055","R102937639720",0
0,"A85409955055","R50376464643",1
0,"A85409955055","R4339642173",0
0,"A85409955055","R54760425944",0
0,"A85409955055","R96640918419",0
0,"A85409955055","R59287994679",1
0,"A85409955055","R237257521998",1
0,"A85409955055","R176329392087",1
0,"A85409955055","R20293439144",0
0,"A85409955055","R64332929785",0
0,"A85409955055","R103534906953",1
0,"A85409955055","R61707992190",1
0,"A85409955055","R37939086530",0
0,"A85409955055","R170424218089",0
0,"A85409955055","R48689142827",0
0,"A85409955055","R58495990552",0
0,"A85409955055","R23787204892",0
0,"A85409955055","R70028233851",0
0,"A85409955055","R105395919837",0
0,"A85409955055","R19687448394",0
0,"A85409955055","R180944520061",0
0,"A85409955055","R21494754291",0
0,"A85409955055","R180571551302",0
0,"A100068588893","R111241634509",1
0,"A100068588893","R124531214047",0
0,"A100068588893","R84295360624",0
0,"A100068588893","R7046848277",0
0,"A100068588893","R39371253667",0
0,"A100068588893","R92032390972",0
0,"A100068588893","R75349685687",0
0,"A100068588893","R140714965991",1
0,"A100068588893","R119996404076",0
0,"A100068588893","R122239172112",1
0,"A100068588893","R37360196803",1
0,"A100068588893","R49642901898",0
0,"A100068588893","R51015876266",0
0,"A100068588893","R127648499088",0
0,"A100068588893","R13085505287",0
0,"A100068588893","R108769468724",0
0,"A100068588893","R167980132751",0
0,"A100068588893","R10580377627",0
0,"A100068588893","R17438214591",0
0,"A100068588893","R135825219207",0
0,"A100068588893","R44315721300",0
0,"A100068588893","R79270772167",0
0,"A100068588893","R195018967050",1
0,"A100068588893","R139809071693",0
0,"A100068588893","R85355699179",0
0,"A100068588893","R1846893088",1
0,"A100068588893","R89563309346",0
0,"A100068588893","R25033313431",0
0,"A100068588893","R74366597840",0
0,"A100068588893","R72233734833",0
0,"A100068588893","R108757087825",1
0,"A100068588893","R48012322102",0
0,"A100068588893","R24972781898",0
0,"A100068588893","R74475436272",0
0,"A100068588893","R12850771123",0
0,"A100068588893","R105592527959",0
0,"A100068588893","R249573386298",1
0,"A100068588893","R145411436139",0
0,"A72143766720","R33778291355",0
0,"A72143766720","R45511303263",1
0,"A72143766720","R16370383326",1
0,"A72143766720","R35652909650",0
0,"A72143766720","R27827458673",0
0,"A72143766720","R57990184523",1
0,"A72143766720","R154161806561",0
0,"A72143766720","R191321576637",0
0,"A72143766720","R76637650279",0
0,"A72143766720","R81229328178",0
0,"A72143766720","R177739249050",0
0,"A72143766720","R4710262347",0
0,"A72143766720","R45979893656",0
0,"A72143766720","R122658673835",0
0,"A72143766720","R54439167786",0
0,"A72143766720","R59597847381",0
0,"A72143766720","R12786875166",0
0,"A72143766720","R56522997820",0
0,"A72143766720","R663402707",1
0,"A72143766720","R217437232822",1
0,"A72143766720","R155151329618",0
0,"A72143766720","R11052861496",0
0,"A72143766720","R92975907539",0
0,"A72143766720","R47704020711",1
0,"A72143766720","R113555281480",0
0,"A72143766720","R252897650776",0
0,"A72143766720","R220033633057",0
0,"A72143766720","R45122845044",0
0,"A72143766720","R26900363465",1
0,"A72143766720","R48682232029",0
0,"A72143766720","R37785590689",0
0,"A72143766720","R162871574811",0
0,"A72143766720","R65767681932",1
0,"A72143766720","R9006596052",0
0,"A72143766720","R115197618712",1
0,"A72143766720","R41131602173",1
0,"A72143766720","R90542656569",0
0,"A72143766720","R67629369667",1
0,"A72143766720","R35007555599",0
0,"A72143766720","R69752603440",0
0,"A72143766720","R59341857166",0
0,"A72143766720","R47079133139",0
0,"A72143766720","R25641525077",0
0,"A72143766720","R49182027527",0
0,"A41109050658","R68071267489",0
0,"A41109050658","R32173065188",0
0,"A41109050658","R5304339431",0
0,"A41109050658","R8157733353",0
0,"A41109050658","R81319374094",0
0,"A41109050658","R60347302639",0
0,"A41109050658","R37375608797",1
0,"A41109050658","R9030072670",0
0,"A41109050658","R62963074180",1
0,"A41109050658","R17977160233",1
0,"A41109050658","R144362019751",1
0,"A41109050658","R33699328526",0
0,"A41109050658","R58382505108",0
0,"A41109050658","R13434059711",1
0,"A41109050658","R13937500586",0
0,"A41109050658","R165326105587",1
0,"A41109050658","R36090444076",0
0,"A41109050658","R215003745215",1
0,"A41109050658","R94874162866",0
0,"A41109050658","R32126968158",0
0,"A41109050658","R118070574461",0
0,"A41109050658","R250272527119",1
0,"A41109050658","R75174339841",0
0,"A41109050658","R89609819235",0
0,"A41109050658","R290988564167",0
0,"A41109050658","R142249588810",0
0,"A41109050658","R90036427218",0
0,"A41109050658","R47627106797",0
0,"A41109050658","R14876176595",1
0,"A41109050658","R86161666461",0
0,"A41109050658","R210144530044",0
0,"A41109050658","R67270551451",0
0,"A41109050658","R46924014675",0
0,"A41109050658","R139625082524",0
0,"A41109050658","R189879161203",0
0,"A41109050658","R51827075505",0
0,"A41109050658","R61844699794",0
0,"A41109050658","R88928343593",0
0,"A41109050658","R109641716028",0
0,"A41109050658","R41552366725",1
0,"A41109050658","R157600779660",0
0,"A41109050658","R67038853819",0
0,"A41109050658","R140413256596",0
0,"A41109050658","R86269057397",1
0,"A41109050658","R7342336047",0
0,"A41109050658","R95362099697",0
0,"A41109050658","R2123134843",0
0,"A41109050658","R54421192229",0
0,"A41109050658","R25512922222",0
0,"A41109050658","R105424746870",0
0,"A41109050658","R196660803315",1
0,"A41109050658","R29065621766",0
0,"A41109050658","R21142661310",0
0,"A41109050658","R46126027066",0
0,"A41109050658","R47290998003",0
0,"A41109050658","R67421298871",0
0,"A41109050658","R161130991575",1
0,"A41109050658","R58735684045",1
0,"A80957135265","R183031054399",1
0,"A80957135265","R180622778031",0
0,"A80957135265","R28464393805",0
0,"A80957135265","R56612859921",0
0,"A80957135265","R78349713074",0
0,"A80957135265","R99152604574",0
0,"A80957135265","R31120526326",0
0,"A80957135265","R258342277154",0
0,"A80957135265","R124979658349",0
0,"A80957135265","R11715727801",0
0,"A80957135265","R150413871863",0
0,"A80957135265","R33588682597",0
0,"A80957135265","R121864257951",0
0,"A80957135265","R21732342232",1
0,"A80957135265","R47875048681",0
0,"A80957135265","R78733025138",0
0,"A80957135265","R617856590",0
0,"A80957135265","R2020343251",1
0,"A80957135265","R20065089693",1
0,"A80957135265","R57009346631",1
0,"A80957135265","R105710839747",1
0,"A80957135265","R22947271417",0
0,"A80957135265","R22077558133",1
0,"A80957135265","R23648836580",0
0,"A80957135265","R7473740133",1
0,"A80957135265","R45223930231",0
0,"A80957135265","R101924434089",0
0,"A80957135265","R134694602544",0
0,"A80957135265","R176492496215",0
0,"A80957135265","R3043800896",0
0,"A80957135265","R14455922263",0
0,"A80957135265","R117414788010",0
0,"A80957135265","R131363184451",0
0,"A80957135265","R2549499904",0
0,"A80957135265","R30577732616",0
0,"A80957135265","R66657009801",0
0,"A80957135265","R31881058877",0
0,"A80957135265","R12638851196",0
0,"A80957135265","R49736584019",0
0,"A80957135265","R36659699212",1
0,"A80957135265","R162842255614",0
0,"A80957135265","R151365674196",1
0,"A80957135265","R42518020878",0
0,"A80957135265","R11164676172",0
0,"A80957135265","R123269041378",0
0,"A80957135265","R47060321382",1
0,"A80957135265","R98514192441",1
0,"A80957135265","R86723517054",1
0,"A80957135265","R61175318834",0
0,"A80957135265","R53966175708",1
0,"A80957135265","R23622092217",0
0,"A80957135265","R36499410352",0
0,"A80957135265","R13569159715",0
0,"A80957135265","R19858205664",0
0,"A80957135265","R251212091968",0
0,"A80957135265","R96782895501",1
0,"A80957135265","R51326227285",0
0,"A80957135265","R187760997930",0
0,"A80957135265","R156570025749",0
0,"A80957135265","R50803596092",1
0,"A80957135265","R84996437432",1
0,"A80957135265","R8337931445",0
0,"A47918241651","R40395273924",1
0,"A47918241651","R135792751607",0
0,"A47918241651","R127256691232",0
0,"A47918241651","R59839533789",0
0,"A47918241651","R73081085682",1
0,"A47918241651","R38506916709",0
0,"A47918241651","R57235245741",0
0,"A47918241651","R39828886839",0
0,"A47918241651","R134810794879",0
0,"A47918241651","R77736719851",1
0,"A47918241651","R200231575382",0
0,"A47918241651","R39024676060",1
0,"A47918241651","R90105296169",0
0,"A47918241651","R76932074599",1
0,"A47918241651","R37415505422",0
0,"A47918241651","R30593044561",0
0,"A47918241651","R100082037417",0
0,"A47918241651","R9471249616",0
0,"A47918241651","R127351351485",0
0,"A47918241651","R32071561234",0
0,"A47918241651","R31167687186",0
