pen,customer_id,request_id,cancel,booking
1,156040256184,43325184529,1,77.19
1,156040256184,5863438464,0,14.59
1,156040256184,23399275127,0,82.22
1,156040256184,8223852274,0,49.18
1,156040256184,166824332857,0,59.27
1,156040256184,106298931339,0,65.16
1,156040256184,18326965296,1,86.75
1,156040256184,83590112484,0,92.48
1,156040256184,111575625796,0,77.44
1,156040256184,25539291130,1,90.12
1,156040256184,43092853809,0,98.15
1,156040256184,178163586163,1,57.77
1,156040256184,4785773565,0,20.99
1,156040256184,7043684775,0,84.42
1,156040256184,50368435581,0,15.64
1,156040256184,70709432208,0,66.03
1,156040256184,115289009065,0,10.39
1,156040256184,40950697713,0,61.48
1,156040256184,56223449803,0,12.34
1,156040256184,117625786442,0,39.68
1,156040256184,38205839658,0,87.46
1,156040256184,115402106568,0,24.78
1,156040256184,11616050937,0,28.57
1,156040256184,60345884986,0,96.79
1,84585841082,59594202781,0,79.07
1,84585841082,132590901629,0,23.27
1,84585841082,17900979038,0,86.97
1,84585841082,105777133361,0,81.16
1,84585841082,48535766503,0,49.51
1,84585841082,15151460147,1,49.64
1,84585841082,27259375235,0,50.01
1,84585841082,20660460139,1,36.2
1,84585841082,99423870515,1,77.89
1,84585841082,162682833751,0,56.95
1,84585841082,56991280485,0,90.43
1,84585841082,42071590591,0,52.21
1,84585841082,46032727354,1,89.61
1,84585841082,218444847511,0,52.79
1,84585841082,33396852919,0,61.42
1,84585841082,8744964262,0,79.25
1,84585841082,14270875813,0,27.49
1,84585841082,158590438229,0,54.91
1,84585841082,71953740840,0,94.23
1,80122683222,24376123248,1,63.37
1,80122683222,117979855091,0,46.59
1,80122683222,22232358303,0,19.94
1,80122683222,43086610743,1,53.24
1,80122683222,36258386420,0,77.76
1,80122683222,86020668649,0,45.67
1,80122683222,65619818037,0,79.2
1,80122683222,71215701680,0,28.17
1,80122683222,44548151029,0,32.18
1,80122683222,90457327501,0,46.55
1,80122683222,167093666033,0,77.29
1,80122683222,11978706659,0,74.25
1,80122683222,106111559064,0,76.22
1,80122683222,20336007066,0,88.12
1,80122683222,113070002698,0,43.97
1,80122683222,203997477295,0,71.46
1,80122683222,155569378528,0,10.62
1,80122683222,40801467597,1,80.17
1,80122683222,20355568451,0,53.35
1,80122683222,76790163283,0,24.07
1,80122683222,132617322554,0,79.75
1,80122683222,19127614636,0,69.06
1,80122683222,35964561479,0,15.46
1,80122683222,22814536842,1,22.89
1,80122683222,68937280995,0,25.44
1,80122683222,78569256338,0,18.24
1,80122683222,118623188992,0,43.13
1,102809093627,11951000288,0,17.72
1,102809093627,133362923773,1,62.15
1,102809093627,57536352659,0,61.68
1,102809093627,73241793605,1,35.59
1,102809093627,33828392266,0,25.34
1,102809093627,10055265262,1,77.89
1,102809093627,80278305722,0,28.26
1,102809093627,98070405211,0,78.44
1,102809093627,15839527142,1,32.55
1,102809093627,45019471909,0,76.78
1,102809093627,53983121004,0,12.73
1,102809093627,107258720463,0,39.71
1,102809093627,19268351240,0,37.09
1,102809093627,65267066282,0,88.79
1,102809093627,3427757779,0,74.47
1,102809093627,121048133829,0,35.68
1,102809093627,25656478681,1,85.42
1,102809093627,76968405529,0,56.42
1,102809093627,35960572971,1,41.5
1,102809093627,7773437788,0,79.4
1,102809093627,38231024440,0,19.65
1,102809093627,40867384066,0,57.56
1,102809093627,14709108429,0,88.71
1,1219099471,28450389180,0,88.99
1,1219099471,86798040214,0,59.62
1,1219099471,176848124258,0,97.58
1,1219099471,14689639366,0,40.62
1,1219099471,27501265121,0,95.99
1,1219099471,45784431277,0,15.21
1,1219099471,51534352633,0,87.14
1,1219099471,50615385077,0,30.57
1,1219099471,98398284745,0,33.62
1,1219099471,57121683616,0,32.22
1,1219099471,72718217575,0,26.43
1,1219099471,50378257644,0,78.43
1,1219099471,44425521183,0,73.04
1,1219099471,140316184447,0,73.57
1,1219099471,12057142892,1,77.41
1,1219099471,96286215474,0,92.3
1,1219099471,151152641712,0,49.56
1,1219099471,82280310108,0,12.78
1,1219099471,118050144660,0,90.94
1,1219099471,4419200537,0,97.99
1,1219099471,70853886178,0,95.28
1,1219099471,42432870253,0,83.21
1,1219099471,69842635002,0,53.73
1,1219099471,11982815430,0,53.88
1,1219099471,69999740050,0,55.17
1,1219099471,142351017643,0,91.93
1,1219099471,206777157623,0,60.69
1,1219099471,131779035826,1,94.01
1,1219099471,82094896285,0,58.43
1,1219099471,6213909722,1,87.49
1,84314965355,85509438706,0,15.87
1,84314965355,53702483262,0,51.7
1,84314965355,61413458191,1,10.05
1,84314965355,210967599158,0,79.68
1,84314965355,1167691508,1,54.48
1,84314965355,70348707133,0,95.04
1,84314965355,30120018224,1,89.71
1,84314965355,68564958406,0,31.33
1,84314965355,90867300801,0,11.81
1,84314965355,80905502568,0,95.23
1,84314965355,151211574200,0,85.81
1,84314965355,44626689749,1,71.23
1,84314965355,119023817611,0,19.23
1,84314965355,109214063347,0,69.22
1,84314965355,161157531570,0,19.79
1,84314965355,34429144526,0,52.96
1,84314965355,26283876457,0,87.89
1,84314965355,51342564102,0,24.44
1,84314965355,128545180041,0,58.95
1,84314965355,72339151171,0,33.91
1,84314965355,65622649148,1,50.51
1,84314965355,22763737336,1,75.32
1,84314965355,64841504659,0,38.8
1,84314965355,97256430019,1,56
1,102602023563,12892455338,0,79.54
1,102602023563,118833676226,0,50.72
1,102602023563,180877142018,1,61.3
1,102602023563,123036185534,0,81.33
1,102602023563,125413406192,0,34.18
1,102602023563,7909052146,0,11.64
1,102602023563,75168758343,0,33.48
1,102602023563,153531138193,1,17
1,102602023563,77210585354,0,88.19
1,102602023563,105507783913,0,30.01
1,102602023563,141334062592,1,57.09
1,102602023563,45438663452,1,34.33
1,102602023563,25801810926,0,16.84
1,102602023563,89876331147,0,70.8
1,102602023563,132993861862,0,70.18
1,102602023563,73350026419,0,57.42
1,102602023563,45216475885,0,62.6
1,102602023563,133427066413,1,53.92
1,74987028340,73233505246,0,73.01
1,74987028340,31243887815,0,36.84
1,74987028340,14952033496,0,65.35
1,74987028340,84147230587,0,95.68
1,74987028340,143370740194,0,10.72
1,74987028340,110197164678,1,88.18
1,74987028340,13672826527,0,48.02
1,74987028340,127682667999,0,32.41
1,74987028340,113684489005,0,58.8
1,74987028340,131305682574,1,48.12
1,74987028340,45553055919,0,68.62
1,74987028340,39045095280,0,40.59
1,74987028340,38452426689,0,48.48
1,74987028340,121405077605,0,10.62
1,74987028340,97297783580,0,44.93
1,74987028340,135622038554,1,99.08
1,74987028340,61452152596,0,85.82
1,74987028340,38598342029,0,29.91
1,74987028340,71547595297,0,67.41
1,32618881162,115468373377,0,54.82
1,32618881162,31051319610,1,28.3
1,32618881162,27282459041,0,91.81
1,32618881162,49508712349,0,12.03
1,32618881162,187282569945,1,92.57
1,32618881162,59919819023,0,16.2
1,32618881162,62817025066,0,96.44
1,32618881162,92242434612,0,22.34
1,32618881162,68857648099,0,33.26
1,32618881162,8360661239,0,42.89
1,32618881162,52936326152,0,20.17
1,32618881162,95433320166,1,93.28
1,32618881162,172340577484,0,16.15
1,32618881162,120270712207,0,24.08
1,32618881162,134801448099,0,94.44
1,32618881162,49820278579,0,17.71
1,32618881162,85648076398,0,19.66
1,32618881162,157282101078,0,48.81
1,32618881162,28995247957,1,54.48
1,32618881162,218334477861,0,39.36
1,32618881162,205401715,0,41.34
1,32618881162,14452186609,0,16.98
1,32618881162,33429599390,0,55.03
1,32618881162,64534882466,0,55.1
1,32618881162,85578626576,1,73.94
1,32618881162,48772285599,0,53.4
1,32618881162,52281364488,0,54.33
1,32618881162,106388037816,0,36.01
1,32618881162,46286201225,1,16.72
1,32618881162,24047391412,0,37.94
1,32618881162,35594895817,0,18.91
1,138361722421,66558572618,0,99.37
1,138361722421,79320181463,0,52.25
1,138361722421,83937440649,0,12.82
1,138361722421,89701127695,1,66.42
1,138361722421,50185260260,0,26.87
1,138361722421,181169394151,1,41.79
1,138361722421,93745518839,1,68.71
1,138361722421,109929101529,0,92.23
1,138361722421,120136520935,0,85.44
1,138361722421,179845381448,0,11.62
1,138361722421,22511266190,0,10.55
1,138361722421,3465930798,0,28.33
1,138361722421,106991562384,0,39.6
1,138361722421,83491542853,0,68.07
1,138361722421,79132369914,1,50.31
1,138361722421,24112525388,0,40.22
1,138361722421,27430932987,0,98.65
1,23721260211,44560171548,0,24.12
1,23721260211,15080394692,1,77.56
1,23721260211,29195434514,0,97
1,23721260211,231605234511,1,30.14
1,23721260211,58029583756,0,56.11
1,23721260211,79727388138,0,34.09
1,23721260211,38516801569,0,72.83
1,23721260211,190850272238,0,92.68
1,23721260211,98619803647,1,64.08
1,23721260211,140473236576,0,48.41
1,23721260211,65910122518,0,86.66
1,23721260211,205119185238,0,58.42
1,23721260211,64856101128,0,52.52
1,23721260211,9201924457,0,35.17
1,23721260211,122374039339,0,56.72
1,23721260211,173440544244,1,38.71
1,23721260211,59735413509,0,96.71
1,23721260211,52374286409,0,83.15
1,23721260211,6966838563,1,15.79
1,23721260211,167524242895,1,37.91
1,23721260211,83341626619,0,87.85
1,23721260211,195842823888,0,85.03
1,23721260211,172893195092,0,20.11
1,94013806105,44406573910,1,53.32
1,94013806105,120190769434,0,71.5
1,94013806105,188999279470,0,58.66
1,94013806105,183300617324,1,41.21
1,94013806105,2110066983,1,31.74
1,94013806105,90319966543,0,43.65
1,94013806105,54619580785,0,28.82
1,94013806105,40795815955,1,95.75
1,94013806105,117759127524,1,69.03
1,94013806105,37782145329,0,38.53
1,94013806105,86961558256,0,58.95
1,94013806105,210528801556,0,15.86
1,94013806105,114213013836,0,69.53
1,94013806105,108341500135,1,90.34
1,94013806105,17714430270,0,94.49
1,94013806105,84819934378,1,29.31
1,94013806105,22859135699,0,95.5
1,94013806105,76989375440,0,81.64
1,94013806105,10105942588,0,18.75
1,94013806105,45799490551,0,38.81
1,94013806105,242255469806,1,29.2
1,94013806105,63846500523,1,88.21
1,94013806105,43595256044,0,75.78
1,94013806105,64638788368,0,70.51
1,94013806105,96186893118,0,66.93
1,94013806105,151528548552,1,43.85
1,94013806105,152407794330,0,62.77
1,94013806105,37631974203,0,12.47
1,94013806105,238685740507,1,17.09
1,94013806105,101299608975,0,66.29
1,94013806105,166992950845,1,39.33
1,31042202412,5699779229,0,10.3
1,31042202412,203918674044,0,46.37
1,31042202412,74669148652,0,25.68
1,31042202412,6976289131,0,42.4
1,31042202412,52501598789,0,50.95
1,31042202412,145097929293,1,64.24
1,31042202412,46885571436,0,42.51
1,31042202412,107213967863,0,75.32
1,31042202412,22654090064,0,40.28
1,31042202412,53499149275,1,59.12
1,31042202412,45777799713,0,58.15
1,31042202412,30059924989,0,86.7
1,31042202412,27120956487,0,99.44
1,31042202412,136203329769,0,98.1
1,31042202412,49370906293,0,30.07
1,31042202412,71419770131,0,15.99
1,31042202412,75170534284,0,32.68
1,31042202412,31754931964,0,40.2
1,31042202412,57743885059,0,83.38
1,31042202412,84536181794,0,59.14
1,31042202412,58326876579,0,28.66
1,31042202412,108471349845,0,21.32
1,31042202412,54069543019,0,69.06
1,31042202412,23146305847,0,69.36
1,42101117824,21134077876,0,91.35
1,42101117824,67542115915,0,15.35
1,42101117824,18745707919,0,10.87
1,42101117824,78524049523,0,66.8
1,42101117824,9590609014,0,68.28
1,42101117824,60882711938,0,49.61
1,42101117824,52926780170,1,34.64
1,42101117824,108882179119,0,79.93
1,42101117824,73066044161,0,67.95
1,42101117824,33288290577,0,63.61
1,42101117824,8176565457,0,35.5
1,42101117824,165247231554,0,74.24
1,42101117824,15341155985,0,47.21
1,42101117824,42836141450,0,71.88
1,42101117824,47988796482,0,46.65
1,42101117824,155109744815,0,49.84
1,42101117824,15894071013,0,36.63
1,42101117824,18695048819,0,97.12
1,42101117824,106582143565,0,37.83
1,42101117824,13596201154,0,30.81
1,42101117824,87383972822,0,50.09
1,42101117824,89021905284,1,25.11
1,42101117824,3530097862,0,25.79
1,42101117824,68691299043,1,34.58
1,42101117824,93968106207,0,52.66
1,42101117824,189840601984,0,60.99
1,42101117824,32567449950,0,19.06
1,42101117824,54311147792,0,60.36
1,42101117824,64211520221,0,64.22
1,42101117824,48869064438,0,90.93
1,42101117824,56032529817,0,18.27
1,42101117824,9629126394,0,29.77
1,42101117824,29943301368,0,66.34
1,42101117824,52701928846,0,81.47
1,71249161638,46703180990,0,47.41
1,71249161638,42860908331,0,97.18
1,71249161638,97672783626,0,25.37
1,71249161638,169988940145,0,34.91
1,71249161638,101505417430,0,44.28
1,71249161638,178851261911,0,42.98
1,71249161638,91485297376,0,60.59
1,71249161638,64166210727,0,83.85
1,71249161638,92943116909,0,73.81
1,71249161638,183551784318,0,82.59
1,71249161638,34682119645,0,22.1
1,71249161638,51486695384,0,68.97
1,71249161638,112274277809,0,90.93
1,71249161638,16828929118,0,50.24
1,71249161638,100592819147,0,40.24
1,71249161638,145745292699,0,99.17
1,71249161638,12888303204,0,41.82
1,71249161638,92699573017,0,74.86
1,71249161638,86624092729,1,89.86
1,71249161638,107103876277,0,36.49
1,71249161638,85310463432,0,16.82
1,71249161638,114528130882,0,81.64
1,71249161638,162191097217,0,68
1,81501554029,66844991225,0,65.72
1,81501554029,145370253811,0,43.91
1,81501554029,96877541164,0,64.61
1,81501554029,81261648306,0,89.58
1,81501554029,33911986493,0,38.46
1,81501554029,90920973983,1,73
1,81501554029,96180816676,0,98.42
1,81501554029,72587721653,0,79.87
1,81501554029,183490390747,0,46.46
1,81501554029,187276862191,0,67.57
1,81501554029,102463865726,0,38.49
1,81501554029,50932606289,1,99.83
1,81501554029,125060020884,0,97.34
1,81501554029,8030864585,0,76.01
1,81501554029,173411670374,0,78.41
1,81501554029,43435403702,0,86.75
1,81501554029,98226517756,0,26.85
1,81501554029,127500629653,0,59.91
1,81501554029,81546284093,0,67.46
1,81501554029,125045173172,0,37.38
1,47249390755,63053553765,0,88.25
1,47249390755,123641138834,0,95.4
1,47249390755,24447848792,0,92.95
1,47249390755,88271508625,0,50.51
1,47249390755,13259732669,1,96.11
1,47249390755,10572286958,0,91.2
1,47249390755,85763673535,0,46.33
1,47249390755,2950746181,0,58.61
1,47249390755,209988972387,1,98.25
1,47249390755,120583938922,0,97.55
1,47249390755,27984437064,0,41.6
1,47249390755,112975995033,0,10.47
1,47249390755,218232839682,0,65.83
1,47249390755,11478999967,0,22.48
1,47249390755,7195009834,1,58.28
1,47249390755,28915396121,0,18.1
1,47249390755,17456778861,0,17.98
1,47249390755,46977362560,0,20.26
1,47249390755,7065180487,0,43.58
1,47249390755,74161737366,0,59.01
1,47249390755,112180180108,0,47.22
1,47249390755,130850906509,0,41.89
1,47249390755,47262010754,0,49.89
1,47249390755,150479939524,0,83.14
1,47249390755,99545297012,0,55.82
1,47249390755,110597822878,1,57.23
1,47249390755,80475631841,0,18.83
1,47249390755,64102886944,0,87.44
1,47249390755,36748032481,0,53.61
1,104329316042,23018709643,1,29.83
1,104329316042,117450414047,0,84.55
1,104329316042,148042351056,0,19.63
1,104329316042,169328114851,0,22
1,104329316042,13422016433,0,62.25
1,104329316042,77969891568,0,89.72
1,104329316042,30024438600,1,90.77
1,104329316042,3909799942,0,89.81
1,104329316042,111900489194,0,70.21
1,104329316042,78836092454,1,51.26
1,104329316042,111362241832,0,55.52
1,104329316042,72982927443,0,33.37
1,104329316042,56208806324,1,14.26
1,104329316042,41727155134,0,69.51
1,104329316042,59236144129,0,15.52
1,104329316042,63069119880,0,87.63
1,104329316042,263709922908,0,51.35
1,104329316042,105920007553,0,19.36
1,104329316042,147259988430,0,50.39
1,104329316042,183172905946,1,81.63
1,104329316042,111820517204,0,32.35
1,104329316042,111433457104,0,27.19
1,104329316042,182133114512,0,36.67
1,104329316042,14493383577,0,19.02
1,104329316042,41659634475,1,99.23
1,24300289121,90701407897,1,51.23
1,24300289121,65089150376,0,24.95
1,24300289121,66836017668,0,35.69
1,24300289121,169620253867,0,51.57
1,24300289121,53226192310,0,35.6
1,24300289121,62411276337,0,12.17
1,24300289121,3493708678,1,98.11
1,24300289121,119284602702,0,20.91
1,24300289121,61752617560,0,85.55
1,24300289121,10508967672,0,23.85
1,24300289121,197034554847,0,85.24
1,24300289121,68899556408,0,47.1
1,24300289121,230090521800,0,85.86
1,24300289121,53580883908,0,85.47
1,24300289121,100429363420,0,68.7
1,24300289121,150581979851,0,26.57
1,24300289121,192046451318,0,35.56
1,24300289121,41928122954,0,16.7
1,24300289121,46991519589,0,46.71
1,24300289121,68434193469,0,31.13
1,24300289121,30695700904,0,32.9
1,24300289121,181450396539,0,91.38
1,24300289121,31912282386,0,15.31
1,24300289121,18451515577,0,88.85
1,24300289121,53878620197,0,60.07
1,24300289121,82926529604,0,56.48
1,24300289121,52440008485,0,43.74
1,24300289121,72906366598,0,66.85
1,24300289121,34454506467,0,63.76
1,24300289121,75085182230,0,88.9
1,24300289121,51084753238,0,96.82
1,24300289121,126597032091,1,32.77
1,24300289121,38196899403,0,53.46
1,24300289121,84184001811,0,50.15
1,24300289121,123442817563,0,98.94
1,42442795734,217691529399,0,73.59
1,42442795734,161466189612,0,36.26
1,42442795734,13379284552,0,94.7
1,42442795734,106102865814,0,56.83
1,42442795734,85850432707,0,83.21
1,42442795734,3522874735,0,78.24
1,42442795734,55316843784,1,76.05
1,42442795734,54117480925,0,81.88
1,42442795734,112994193108,0,17.7
1,42442795734,55597621541,1,63.66
1,42442795734,94506112809,1,68.95
1,42442795734,45823725460,0,41.79
1,42442795734,74062743028,0,16.11
1,42442795734,21774371713,0,35.2
1,42442795734,720859567,1,23.21
1,42442795734,155278458263,0,90.32
1,42442795734,201742006912,0,49.54
1,42442795734,44664517183,0,87.32
1,42442795734,76365115071,0,56.92
1,42442795734,64654795924,0,50.83
1,42442795734,110915167117,1,78.31
1,42442795734,8284998757,0,55.82
1,42442795734,3973872617,0,61.29
1,42442795734,76749961863,0,39.76
1,42442795734,68142967891,0,58.65
1,42442795734,46279703470,0,16.77
1,42442795734,93088477931,0,14.38
1,42442795734,5984082571,0,78.74
1,42442795734,106667756814,0,84.14
1,42442795734,22535573478,0,50.65
1,42442795734,58458690294,0,38.84
1,42442795734,47821703935,1,80.09
1,42442795734,61958501969,0,75.27
1,37073478100,69741497307,0,82.45
1,37073478100,14239578151,0,41.44
1,37073478100,105743695092,0,42.13
1,37073478100,30617861910,0,93.6
1,37073478100,86396078062,0,35.14
1,37073478100,45817605084,0,65.61
1,37073478100,70342620068,0,19.01
1,37073478100,154769379554,1,84.53
1,37073478100,3083466355,0,69.27
1,37073478100,38565823709,0,49.34
1,37073478100,87011597729,1,66.42
1,37073478100,77128251653,0,33.74
1,37073478100,70563086865,0,23.45
1,37073478100,42869192291,0,54.13
1,37073478100,54020412161,1,32.64
1,37073478100,62168356059,0,27.81
1,37073478100,235966885515,1,22.48
1,37073478100,120281720944,1,85.82
1,37073478100,46392612571,0,14.46
1,37073478100,93976531336,0,68.02
1,37073478100,48277732475,0,64.34
1,20430241373,113650639254,1,29.23
1,20430241373,6528022401,0,94.24
1,20430241373,82116620847,0,73.61
1,20430241373,107216310602,1,92.54
1,20430241373,116177425631,1,29.54
1,20430241373,196857552634,0,14.31
1,20430241373,30156699349,0,89.25
1,20430241373,15230176726,0,44.57
1,20430241373,114653255979,0,49.94
1,20430241373,83641321216,0,21.99
1,20430241373,104274186673,0,73.88
1,20430241373,147713797346,0,62.91
1,20430241373,18806551278,0,28.93
1,20430241373,197510989931,0,10.77
1,20430241373,34265316670,0,65.24
1,20430241373,94920653895,0,71.88
1,20430241373,124410017686,1,93.12
1,20430241373,178059769763,0,86.52
1,20430241373,358210157200,0,20.44
1,20430241373,90373194612,1,52.78
1,20430241373,31149241768,0,82.65
1,20430241373,102684169218,0,86.97
1,20430241373,29783984779,0,48.15
1,4998426174,6418591014,0,93.36
1,4998426174,203517563203,0,60.97
1,4998426174,17024510868,0,66.75
1,4998426174,62530416067,0,12.51
1,4998426174,60282345282,0,74.55
1,4998426174,75839640315,0,75.21
1,4998426174,59720059675,1,51.59
1,4998426174,36850018383,1,77.72
1,4998426174,35819132845,0,61.02
1,4998426174,110730250742,0,24.67
1,4998426174,122604059749,0,76.86
1,4998426174,69924695789,0,70.51
1,4998426174,84738061141,0,48.27
1,4998426174,11495206131,0,71.06
1,4998426174,40955779657,1,62.98
1,4998426174,120858529054,0,25.11
1,4998426174,26192849731,0,12.81
1,4998426174,37910380606,0,55.66
1,4998426174,48916440380,0,58.07
1,4998426174,663794893,0,53.57
1,4998426174,70896984461,0,85.35
1,4998426174,44953704491,1,97.51
1,4998426174,45642730285,0,81.96
1,4998426174,210482359943,1,90.65
1,4998426174,143657389635,0,62.67
1,32691885651,24513608678,0,99.9
1,32691885651,15762003812,0,65.06
1,32691885651,131571013729,0,18.35
1,32691885651,161660237221,0,26.39
1,32691885651,53664692552,1,47.94
1,32691885651,30168066992,0,72.02
1,32691885651,54353859681,1,50.95
1,32691885651,49716815063,0,93.25
1,32691885651,140561201183,0,38.57
1,32691885651,92127487786,0,37.38
1,32691885651,37535853870,0,96.63
1,32691885651,46101762730,0,90.96
1,32691885651,86350671028,0,73.52
1,32691885651,175944575765,0,21.23
1,32691885651,41678201010,0,51.09
1,32691885651,29208902332,0,26.59
1,32691885651,17349095020,1,47.67
1,32691885651,126597341908,0,11.7
1,32691885651,46902966336,0,84.12
1,123907444455,96328193263,0,23.13
1,123907444455,4664509933,0,57.96
1,123907444455,99339565842,0,45.85
1,123907444455,120762800583,0,44.87
1,123907444455,53909775826,0,92.8
1,123907444455,148736085457,0,44.54
1,123907444455,18543944604,1,97.57
1,123907444455,233620450604,0,86.74
1,123907444455,51027670600,0,24.77
1,123907444455,41657407246,0,89.85
1,123907444455,54367639359,0,36.4
1,123907444455,92235355273,0,93.55
1,123907444455,81078701598,0,65.46
1,123907444455,4755091481,0,11.59
1,123907444455,12068622837,0,85.18
1,123907444455,68418395081,0,53.73
1,123907444455,72957609474,0,94.91
1,123907444455,61626549567,0,16.07
1,123907444455,49440999697,0,19.56
1,123907444455,16464283387,0,29.63
1,123907444455,73954843284,0,36.57
1,123907444455,26121193187,0,72.05
1,123907444455,89505794900,0,34.83
1,123907444455,28470945035,0,38.58
1,123907444455,11703446834,0,28.51
1,123907444455,153172130428,0,76.12
1,123907444455,35672147873,0,55.17
1,123907444455,123403599017,0,70.35
1,123907444455,102498740319,1,49.98
1,123907444455,21118733675,1,43.89
1,22282864946,38349405275,0,99.11
1,22282864946,106828056030,0,50.42
1,22282864946,185879337386,0,49.94
1,22282864946,2110562923,0,57.79
1,22282864946,108459622604,0,74.3
1,22282864946,63532503385,0,49.94
1,22282864946,101863800101,0,45.64
1,22282864946,6136315541,0,71.38
1,22282864946,26083749626,0,64.84
1,22282864946,207885340517,0,39.26
1,22282864946,168123506908,0,10.64
1,22282864946,105801632289,0,53.04
1,22282864946,109818079200,0,87.33
1,22282864946,9417016084,0,61.03
1,22282864946,122847377993,0,67.48
1,22282864946,56692654459,1,39.17
1,22282864946,96933199394,0,89.03
1,11055934728,136869365351,0,46.1
1,11055934728,129178105736,0,92.41
1,11055934728,110496949552,0,34.53
1,11055934728,95324093519,1,62.98
1,11055934728,6361266234,0,95.95
1,11055934728,82502917650,0,54.15
1,11055934728,26026183655,0,62.16
1,11055934728,39102903328,0,50.89
1,11055934728,104400301782,1,21.17
1,11055934728,18194296726,0,96.31
1,11055934728,59196107142,1,91.27
1,11055934728,146363591871,0,63.57
1,11055934728,82568897481,1,29.75
1,11055934728,19644836240,1,42.32
1,11055934728,91325196501,0,13.47
1,11055934728,43549731021,0,98.47
1,11055934728,20131508454,0,77.81
1,11055934728,30901164143,1,28.93
1,11055934728,9502608826,1,81.51
1,11055934728,186076360251,1,31.63
1,11055934728,235220850536,0,62.2
1,16661255593,82001665929,0,95.11
1,16661255593,15727606987,1,71.57
1,16661255593,91202086140,1,89.77
1,16661255593,128932191958,1,73.69
1,16661255593,19170880989,0,62.68
1,16661255593,129827948247,0,86.04
1,16661255593,116370015515,0,39.33
1,16661255593,139670818480,0,24.74
1,16661255593,138838860498,0,47.75
1,16661255593,31735206521,1,20.37
1,16661255593,99006529856,0,41.14
1,16661255593,22560528173,0,84.31
1,16661255593,6757209316,0,94.39
1,16661255593,32541288967,0,78.79
1,16661255593,41528290682,0,15.98
1,16661255593,54829272850,0,29.38
1,16661255593,177048573277,0,68.81
1,16661255593,42578260070,0,68
1,16661255593,58045789331,0,79.52
1,16661255593,39818542712,1,59.12
1,16661255593,12067381122,0,34.97
1,16661255593,147516499170,0,70.04
1,16661255593,95790423131,0,95.47
1,111759417715,74281812895,0,87.19
1,111759417715,136048356169,0,20.67
1,111759417715,132607671629,1,76.21
1,111759417715,101048086704,0,74.43
1,111759417715,106596225003,1,72.31
1,111759417715,34953140275,0,84.88
1,111759417715,111858170866,0,78.17
1,111759417715,158554874724,1,29.68
1,111759417715,72455018879,0,66.84
1,111759417715,114727536124,1,17.52
1,111759417715,103402136968,0,72.18
1,111759417715,26313704839,0,95.7
1,111759417715,14585890441,0,19.84
1,111759417715,158511696224,0,84.83
1,111759417715,67344901655,0,47.95
1,111759417715,124200375841,0,43.35
1,72970302435,65324888230,0,17.09
1,72970302435,41641700577,0,47.53
1,72970302435,10750795720,0,97.48
1,72970302435,33817011249,0,63.97
1,72970302435,217454112398,0,53.55
1,72970302435,78366358140,0,79.87
1,72970302435,131606915468,0,81.37
1,72970302435,45991768960,0,68.35
1,72970302435,59162460645,0,41.36
1,72970302435,68252185722,0,35.54
1,72970302435,172205379967,0,19.23
1,72970302435,14835930099,0,23.62
1,72970302435,30983109731,0,71.81
1,72970302435,40844150999,0,67.43
1,72970302435,27933999495,0,32.73
1,72970302435,66491697318,0,22.44
1,72970302435,34870968761,0,42.52
1,72970302435,40958459520,0,35.81
1,72970302435,129602979693,0,22.34
1,72970302435,42163511252,0,16.19
1,72970302435,86878297398,0,29.88
1,72970302435,202900826229,0,43.02
1,72970302435,79478919355,0,80.61
1,72970302435,153773505935,1,98.95
1,72970302435,32251585907,1,75.64
1,72970302435,93419955167,0,36.24
1,48829350382,88331221779,0,62.45
1,48829350382,126443027761,0,23.81
1,48829350382,72466011533,1,51.81
1,48829350382,217362532242,0,13.49
1,48829350382,38018846306,0,54.95
1,48829350382,94286642642,0,35.48
1,48829350382,66795592571,0,36.02
1,48829350382,220544773190,1,34.39
1,48829350382,837419150,0,73.75
1,48829350382,129845941648,1,95.09
1,48829350382,75910490677,1,72.49
1,48829350382,89409986952,0,86.9
1,48829350382,39703170846,1,98.98
1,48829350382,100743299746,0,79.14
1,48829350382,170915980425,0,93.48
1,48829350382,2836946939,0,79.68
1,48829350382,91549459334,0,13.24
1,48829350382,37417410937,0,95.61
1,48829350382,167876855840,0,22.49
1,48829350382,95114691762,1,84.76
1,48829350382,75888404231,0,89.92
1,48829350382,120417392627,0,95.92
1,48829350382,160829020061,0,50.92
1,48829350382,40597133492,0,74.99
1,48829350382,87501013361,1,60.02
1,48829350382,16488517596,0,73.86
1,48829350382,22558972099,0,22.18
1,113507427756,165193180493,0,48.81
1,113507427756,20811974261,0,73.17
1,113507427756,104431823940,0,99.39
1,113507427756,100483054969,1,83.1
1,113507427756,113662846081,0,26.37
1,113507427756,33164634719,1,52.01
1,113507427756,78765762445,0,89.62
1,113507427756,90780283304,0,25.79
1,113507427756,3321513519,0,65.09
1,113507427756,4222293036,0,99.48
1,113507427756,119508311540,0,20.89
1,113507427756,85617079436,0,57.47
1,113507427756,58863802328,0,33.7
1,113507427756,80144188725,0,57.75
1,113507427756,34790175282,1,34.18
1,113507427756,21669714804,0,55.93
1,113507427756,39540225845,0,61.12
1,113507427756,75175935696,0,91.66
1,113507427756,37029019942,0,77.22
1,113507427756,19819312804,0,31.17
